train_loss,dev_loss
1.2612196207046509,1.379148006439209
0.9256953597068787,0.7461673617362976
0.30331262946128845,0.16678903996944427
0.4488554894924164,0.09200935810804367
0.14410176873207092,0.20088154077529907
0.5011337399482727,0.15414020419120789
0.12738999724388123,0.07897000759840012
0.11711222678422928,0.1888911873102188
0.011264752596616745,0.11474911123514175
0.10823526978492737,0.009353759698569775
0.0864998996257782,0.022922638803720474
0.057859018445014954,0.0918014720082283
0.019713368266820908,0.056377898901700974
0.11290169507265091,0.05774678289890289
0.3195413053035736,0.08873056620359421
0.006948045454919338,0.0369257889688015
0.03589186444878578,0.030748602002859116
0.29500752687454224,0.025089334696531296
0.002012896351516247,0.0017427250277251005
0.013975479640066624,0.10271257907152176
0.0510728694498539,0.060342900454998016
0.005666946992278099,0.0460369773209095
0.0839087963104248,0.028095178306102753
0.0026006088592112064,0.11998816579580307
0.06943358480930328,4.839278972212924e-06
0.06174342334270477,0.010389106348156929
4.604981313605094e-06,0.3237534761428833
0.10450044274330139,0.22065849602222443
0.015472577884793282,0.025204122066497803
0.08776191622018814,0.03402727469801903
0.0028665687423199415,0.1819596290588379
0.07761131227016449,0.01746298000216484
0.06989225000143051,0.07759600132703781
0.08624953031539917,0.002335459226742387
0.1197497695684433,0.01443459466099739
0.02982502430677414,0.013366448692977428
0.0019467531237751245,0.005251131020486355
4.904342858935706e-05,0.04439353570342064
0.00015531198005191982,1.1468517691071156e-08
0.09867545962333679,0.010122012346982956
0.30350327491760254,2.4742259796539656e-08
2.6247329287798493e-07,0.0025446827057749033
0.09360571950674057,0.08546070754528046
0.039844539016485214,0.12078765779733658
0.00026472413446754217,0.008685823529958725
0.012064473703503609,0.06298498809337616
0.005831429269164801,1.8687650538140588e-08
0.0070053874514997005,0.0019699563272297382
1.5556324797216803e-05,0.005575339775532484
0.0007790653617121279,0.003644025418907404
0.058957017958164215,0.02412196435034275
4.931705916533247e-06,0.06058410927653313
9.202520345752419e-07,0.001559539930894971
0.0018127505900338292,0.000254681654041633
0.012143272906541824,0.07250147312879562
1.0126991583092604e-05,0.012896435335278511
0.00514091644436121,0.0007129845907911658
2.5667361114756204e-05,0.0032275973353534937
0.047280699014663696,0.18702450394630432
0.01945681683719158,0.00011464521958259866
0.00521406764164567,0.00047502550296485424
8.724517101654783e-05,0.11460445076227188
0.1935698539018631,1.1492112816924305e-10
9.702506758912932e-06,0.0001279936550417915
3.990584929169927e-08,0.006806984543800354
0.21291999518871307,0.015483612194657326
0.000209540972718969,0.01701938919723034
8.240975148510188e-05,0.0005646090721711516
0.0026898980140686035,2.068600406346377e-05
0.22795888781547546,0.0005357281770557165
2.3898085146356607e-06,0.005526796914637089
0.11432500928640366,0.0030686501413583755
0.3287961184978485,0.0020643381867557764
0.00011459649249445647,0.007937982678413391
1.2788943877239944e-06,4.892937340628123e-06
0.00015479078865610063,0.008900546468794346
0.39574551582336426,1.8744012564297918e-08
0.004133935086429119,7.131480379030108e-05
1.8354517905549983e-08,0.0005776867037639022
0.053015124052762985,0.005553129594773054
0.016357697546482086,0.029623081907629967
6.78149881423451e-05,0.1559530794620514
1.4180248086859137e-08,8.854670330293857e-10
0.0023072506301105022,1.066983827513468e-06
1.2977754522580653e-05,0.006658739410340786
0.036414261907339096,0.1866091787815094
0.0013047202955931425,0.008337490260601044
0.0112114567309618,2.640251977936714e-06
0.061338115483522415,0.06221405789256096
0.00782883632928133,3.357324021635577e-05
3.4662318588313257e-12,0.07128572463989258
0.0571371354162693,3.5176365621470427e-15
0.004256680607795715,0.0027340110391378403
0.1035197377204895,0.05474914237856865
0.006046338006854057,0.01382592786103487
4.145219463680405e-06,1.1996901605471066e-07
0.04233898967504501,0.004000057931989431
3.708364238264039e-05,0.0008248180383816361
0.05115411430597305,0.005251951981335878
1.1790438625425281e-09,0.1311056911945343
0.0005360365030355752,0.30783018469810486
5.170264557818882e-06,2.5033357360371156e-06
0.0004882044158875942,0.05517159029841423
0.09450987726449966,2.2879773098338774e-07
4.295752205507597e-06,0.0003853032540064305
0.109588623046875,0.0060961367562413216
0.20035186409950256,0.00434712041169405
4.2085090967702854e-08,5.192926550989796e-07
7.126855052774772e-07,2.279321415699087e-05
0.09829099476337433,0.0006318383966572583
0.11638955771923065,1.3402721776856197e-07
0.018112942576408386,0.037170398980379105
2.768210372039448e-08,0.00014007202116772532
0.00010760116128949448,1.3530842807085719e-05
8.758264016250905e-07,0.10204333811998367
0.00015612364222761244,9.778740377441864e-07
0.08536107838153839,8.227118541981326e-09
0.21047502756118774,0.06683091074228287
0.008756306022405624,5.8952274173407204e-08
9.873257113213185e-06,0.32472434639930725
2.0196271179884207e-06,3.1159252955603733e-08
0.00939952302724123,2.553450030973181e-06
3.082617240579566e-06,0.001195691293105483
0.1307220757007599,0.04859883710741997
5.768966901409378e-11,0.13575617969036102
0.019747357815504074,0.14814528822898865
0.000621865619905293,0.000496872584335506
5.568893612917236e-08,0.002154545858502388
1.0626818175429875e-10,0.019132476300001144
0.2083328366279602,0.0011463777627795935
0.02312060259282589,0.1721494048833847
6.293849423855136e-07,0.0005140290595591068
0.05597534030675888,0.006706500891596079
7.752417729989247e-08,0.00033752823946997523
0.000493338389787823,0.0001370950194541365
3.1153507507042377e-07,0.0031027263030409813
0.011642087250947952,4.115537649340695e-06
3.413468220969662e-05,0.013689951039850712
1.5732233293874742e-07,0.002158474875614047
9.948109436663799e-06,6.954491027499898e-07
0.0011601006845012307,2.425319927529257e-12
4.326441345480804e-14,0.04461432248353958
1.7309216104877123e-07,0.00017868474242277443
0.0013227476738393307,0.00010809885861817747
0.0892176479101181,1.1816518963314593e-07
4.973357863491401e-05,0.0009185241651721299
1.4443395091046085e-10,2.0883283013972687e-06
8.416729227640751e-14,4.122549910334783e-07
0.004721074365079403,8.87336955202045e-06
1.5033714019768024e-13,0.0057206833735108376
1.908138713702101e-08,3.788313733821269e-06
7.342564003920415e-06,1.6425158264610218e-06
